"id_discente";"ano_ingresso";"periodo_ingresso";"nivel_ensino";"id_curso";"curso";"situacao";"data_alteracao_situacao";"ano_alteracao_situacao";"periodo_alteracao_situacao"
5acc716eb396a23c8c3c19b40961e945;2017;1;DOUTORADO;115789618;DOUTORADO EM FILOSOFIA;CONCLUÍDO;2022/09/16 14:31:10.065000000;2022;2
5acc716eb396a23c8c3c19b40961e945;2017;1;DOUTORADO;115789618;DOUTORADO EM FILOSOFIA;DEFENDIDO;2022/09/16 14:32:30.178000000;2022;2
5acc716eb396a23c8c3c19b40961e945;2017;1;DOUTORADO;115789618;DOUTORADO EM FILOSOFIA;DEFENDIDO;2022/09/16 14:44:29.384000000;2022;2
5acc716eb396a23c8c3c19b40961e945;2017;1;DOUTORADO;115789618;DOUTORADO EM FILOSOFIA;DEFENDIDO;2022/09/16 14:45:24.449000000;2022;2
5acc716eb396a23c8c3c19b40961e945;2017;1;DOUTORADO;115789618;DOUTORADO EM FILOSOFIA;DEFENDIDO;2022/09/16 14:46:24.284000000;2022;2
5acc716eb396a23c8c3c19b40961e945;2017;1;DOUTORADO;115789618;DOUTORADO EM FILOSOFIA;DEFENDIDO;2022/09/16 14:47:59.525000000;2022;2
1fc10080e3c85e9dd0afe25b8dfba832;2020;1;LATO SENSU;125496087;RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO APLICADA À ÁREA JURÍDICA - TURMA JF;CONCLUÍDO;2022/09/27 14:19:26.344000000;2022;2
56c49a5c02914c6dbd50ed72e7cf7352;2020;1;LATO SENSU;125496087;RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO APLICADA À ÁREA JURÍDICA - TURMA JF;CONCLUÍDO;2022/09/27 14:19:52.820000000;2022;2
063695b014013b7f13630332b648ac66;2019;2;MESTRADO;84739860;MESTRADO EM SAÚDE COLETIVA;DEFENDIDO;2022/09/27 15:53:31.559000000;2022;2
a10e82c288ce138eded4cfaa3cd82a9f;2001;1;MESTRADO;315742;MESTRADO EM SISTEMAS E COMPUTAÇÃO;DEFENDIDO;2022/10/19 15:41:07.521000000;2022;2
508f35019d14b86790d1c97a58776a82;2021;1;MESTRADO;97339504;MESTRADO PROFISSIONAL EM GESTÃO DE PROCESSOS INSTITUCIONAIS;CONCLUÍDO;2022/11/30 17:21:02.266000000;2022;2
d2cfedf7d437290e28ec948506d510d1;2019;1;MESTRADO;315759;MESTRADO EM FILOSOFIA;DEFENDIDO;2022/12/28 10:53:44.240000000;2022;2
d2cfedf7d437290e28ec948506d510d1;2019;1;MESTRADO;315759;MESTRADO EM FILOSOFIA;DEFENDIDO;2022/12/28 10:56:52.773000000;2022;2
1ec7e243849dad754d8102b735d5d66b;2019;1;MESTRADO;315759;MESTRADO EM FILOSOFIA;DEFENDIDO;2022/12/28 10:57:33.757000000;2022;2
1ec7e243849dad754d8102b735d5d66b;2019;1;MESTRADO;315759;MESTRADO EM FILOSOFIA;DEFENDIDO;2022/12/28 10:58:22.261000000;2022;2
1ec7e243849dad754d8102b735d5d66b;2019;1;MESTRADO;315759;MESTRADO EM FILOSOFIA;DEFENDIDO;2022/12/28 10:59:17.117000000;2022;2
1ec7e243849dad754d8102b735d5d66b;2019;1;MESTRADO;315759;MESTRADO EM FILOSOFIA;DEFENDIDO;2022/12/28 10:59:54.625000000;2022;2
e7c6b90ef3a0ae3337536948020f5beb;2019;1;MESTRADO;315759;MESTRADO EM FILOSOFIA;DEFENDIDO;2022/12/28 11:02:37.385000000;2022;2
e7c6b90ef3a0ae3337536948020f5beb;2019;1;MESTRADO;315759;MESTRADO EM FILOSOFIA;DEFENDIDO;2022/12/28 11:03:23.240000000;2022;2
e7c6b90ef3a0ae3337536948020f5beb;2019;1;MESTRADO;315759;MESTRADO EM FILOSOFIA;DEFENDIDO;2022/12/28 11:03:57.470000000;2022;2
ba0cddeca2a641f288b2d44169b33020;2022;1;FORMAÇÃO COMPLEMENTAR;86979169;CURSO DE LÍNGUA INGLESA  BÁSICO;ATIVO;2022/08/02 15:37:11.750000000;2022;2
637896009e411b4b3c2df09e3a1f4458;2019;1;FORMAÇÃO COMPLEMENTAR;86979169;CURSO DE LÍNGUA INGLESA  BÁSICO;ATIVO;2022/08/02 15:38:18.431000000;2022;2
ebd72915d6a55ff30ea50f74d9908d0b;2019;1;FORMAÇÃO COMPLEMENTAR;86979169;CURSO DE LÍNGUA INGLESA  BÁSICO;ATIVO;2022/08/02 15:39:22.129000000;2022;2
c72582449f4e6b5e36de1f066aea4e36;2019;1;FORMAÇÃO COMPLEMENTAR;86979169;CURSO DE LÍNGUA INGLESA  BÁSICO;ATIVO;2022/08/02 15:40:04.685000000;2022;2
c88a28bccc8200cd00234b81249c41dd;2020;1;FORMAÇÃO COMPLEMENTAR;86979169;CURSO DE LÍNGUA INGLESA  BÁSICO;ATIVO;2022/08/02 15:40:36.648000000;2022;2
645afcab0cd7d3729c7012c36497a4fa;2020;1;FORMAÇÃO COMPLEMENTAR;86979169;CURSO DE LÍNGUA INGLESA  BÁSICO;ATIVO;2022/08/02 15:49:03.987000000;2022;2
217ca233b5668d619be045b5376184e4;2022;1;FORMAÇÃO COMPLEMENTAR;86979169;CURSO DE LÍNGUA INGLESA  BÁSICO;ATIVO;2022/08/02 15:50:57.934000000;2022;2
d1a5793e16711e616a83e1ecff2e5337;2022;1;FORMAÇÃO COMPLEMENTAR;86979169;CURSO DE LÍNGUA INGLESA  BÁSICO;ATIVO;2022/08/02 15:51:21.516000000;2022;2
2afc90040f198428639b5ef6e7675dde;2019;1;FORMAÇÃO COMPLEMENTAR;86979169;CURSO DE LÍNGUA INGLESA  BÁSICO;ATIVO;2022/08/02 15:51:46.359000000;2022;2
f1a61c365295d9d18284c3a762042897;2019;2;FORMAÇÃO COMPLEMENTAR;86979169;CURSO DE LÍNGUA INGLESA  BÁSICO;ATIVO;2022/08/02 15:52:10.190000000;2022;2
df29bd18185b0a9deb2a85b415fcdada;2014;1;FORMAÇÃO COMPLEMENTAR;86979859;CURSO DE LÍNGUA FRANCESA  BÁSICO;ATIVO;2022/08/02 15:54:50.080000000;2022;2
117484bf34ca20bc612f5834032af91c;2018;1;FORMAÇÃO COMPLEMENTAR;86980317;CURSO DE LÍNGUA ESPANHOLA - BÁSICO;ATIVO;2022/08/02 15:57:44.934000000;2022;2
1067dee27ac2eadd2c8373fcdb330d06;2019;1;FORMAÇÃO COMPLEMENTAR;86980317;CURSO DE LÍNGUA ESPANHOLA - BÁSICO;ATIVO;2022/08/02 15:58:08.777000000;2022;2
0a2d1d0b5c253a0e4b53e86b3b3375a8;2020;1;FORMAÇÃO COMPLEMENTAR;86980317;CURSO DE LÍNGUA ESPANHOLA - BÁSICO;ATIVO;2022/08/02 15:58:34.765000000;2022;2
0b9f7e3e5a8531ca536f6ca2aeb3fe1d;2020;1;MESTRADO;115830568;MESTRADO EM SAÚDE COLETIVA - FACISA;DEFENDIDO;2022/07/15 07:15:33.204000000;2022;2
895cb211c7f7257d4f6788542a007f08;2020;1;FORMAÇÃO COMPLEMENTAR;86980524;CURSO DE PORTUGUÊS LÍNGUA ESTRANGEIRA - BÁSICO;CANCELADO;2022/08/19 13:13:35.087000000;2022;2
662d7eb35cecee4942329b8c4f26aee9;2019;1;MESTRADO;95868917;MESTRADO EM MÚSICA;EM HOMOLOGAÇÃO;2022/07/04 02:48:13.804000000;2022;2
662d7eb35cecee4942329b8c4f26aee9;2019;1;MESTRADO;95868917;MESTRADO EM MÚSICA;DEFENDIDO;2022/07/01 08:59:18.054000000;2022;2
c506baff3945107f4638a5c9e0976aa7;2021;2;MESTRADO;95868917;MESTRADO EM MÚSICA;DEFENDIDO;2022/07/04 07:58:43.676000000;2022;2
7e91800f474a0010d758881b78ce9277;2018;2;DOUTORADO;84739891;DOUTORADO EM SAÚDE COLETIVA;DEFENDIDO;2022/07/29 07:09:50.839000000;2022;2
c0c2ecafab3cd126f76ef4c3ecdcb308;2021;2;MESTRADO;96067701;MESTRADO PROFISSIONAL EM ENSINO NA SAÚDE;ATIVO;2022/07/20 09:14:34.197000000;2022;2
11a59372a9142c0e3e20366180497e7a;2016;1;FORMAÇÃO COMPLEMENTAR;86979169;CURSO DE LÍNGUA INGLESA  BÁSICO;ATIVO;2022/07/20 09:16:39.749000000;2022;2
