"id_discente";"ano_ingresso";"periodo_ingresso";"nivel_ensino";"id_curso";"curso";"situacao";"data_alteracao_situacao";"ano_alteracao_situacao";"periodo_alteracao_situacao"
3a78a593011ebc3dfe4dca7c2b392acf;2016;2;LATO SENSU;117160376;ESPECIALIZAÇÃO EM GESTÃO DE PROJETOS;ATIVO;2019/07/08 13:26:08.700000000;2019;2
4762a7a588048aa6c11581f8ae909746;2019;1;LATO SENSU;130422199;ESPECIALIZAÇÃO EM AUDITORIA E CONTROLADORIA;CANCELADO;2019/08/05 11:09:40.886000000;2019;2
83c411242760d129d5193b3142247a2a;2019;1;LATO SENSU;130422199;ESPECIALIZAÇÃO EM AUDITORIA E CONTROLADORIA;CANCELADO;2019/08/05 11:09:59.349000000;2019;2
77aadb02b4def1f57bee2c6741a53d5a;2019;1;LATO SENSU;130422199;ESPECIALIZAÇÃO EM AUDITORIA E CONTROLADORIA;CANCELADO;2019/08/05 11:15:44.296000000;2019;2
4d1633e847e09761650c944103c0e2bb;2015;2;LATO SENSU;108920134;ESPECIALIZAÇÃO EM TREINAMENTO DE FORÇA;ATIVO;2019/08/27 14:45:14.024000000;2019;2
689bce78b16879ccb3556fd9637fd429;2015;2;LATO SENSU;108920134;ESPECIALIZAÇÃO EM TREINAMENTO DE FORÇA;ATIVO;2019/08/27 14:46:01.524000000;2019;2
2bab451ba4881ea84d7ecd72fbe6a035;2015;2;LATO SENSU;108920134;ESPECIALIZAÇÃO EM TREINAMENTO DE FORÇA;ATIVO;2019/08/27 14:46:24.089000000;2019;2
d645cbb19b7d78cf95f32006d0baeeab;2017;2;MESTRADO;130260333;MESTRADO EM CIÊNCIAS ODONTOLÓGICAS;DEFENDIDO;2019/08/29 12:34:13.551000000;2019;2
2158bdaca4cfdd97d52ca46265ff477f;2018;1;LATO SENSU;125943880;ESPECIALIZAÇÃO EM NEURORREABILITAÇÃO;CANCELADO;2019/08/29 16:16:43.407000000;2019;2
4dad3171e4a25331b19d414cb948b4c6;2018;1;LATO SENSU;125943880;ESPECIALIZAÇÃO EM NEURORREABILITAÇÃO;CANCELADO;2019/08/29 16:17:12.990000000;2019;2
50643fb254ad2d237886561b109b28f5;2010;2;LATO SENSU;17975010;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;ATIVO;2019/09/08 21:29:48.632000000;2019;2
9be186647a495665019c01d16d6bd892;2010;2;LATO SENSU;17975010;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;ATIVO;2019/09/08 21:30:25.902000000;2019;2
5b79e41e0f9a2a708cace291e8d5cf09;2010;2;LATO SENSU;17975010;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;ATIVO;2019/09/08 21:31:52.157000000;2019;2
e4aaa95cc08b1f60cf59de01476673ae;2010;2;LATO SENSU;17975010;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;ATIVO;2019/09/08 21:34:15.444000000;2019;2
bb4071ecb71906a6932449877118accc;2010;2;LATO SENSU;17975010;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;ATIVO;2019/09/08 21:34:44.420000000;2019;2
0a22d4ad00bab7fd35bccd6f904dfd7d;2010;2;LATO SENSU;17975010;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;ATIVO;2019/09/08 21:35:14.471000000;2019;2
27ccccaa0780dfec34d54d0766a56033;2010;2;LATO SENSU;17975010;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;ATIVO;2019/09/08 21:35:47.768000000;2019;2
d6812ba0a7ee44b4f6be55d70972558c;2010;2;LATO SENSU;17975010;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;ATIVO;2019/09/08 21:36:20.433000000;2019;2
e345bf39bc0c8ef6cd546571056cfd43;2010;2;LATO SENSU;17975010;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;ATIVO;2019/09/08 21:37:01.920000000;2019;2
6cb13cef134a0bf68509872652ae7aaf;2010;2;LATO SENSU;17975010;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;ATIVO;2019/09/08 21:37:38.952000000;2019;2
6cb13cef134a0bf68509872652ae7aaf;2010;2;LATO SENSU;17975010;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;DEFENDIDO;2019/09/08 21:38:34.182000000;2019;2
86e3940f84113da28711648e8d436196;2010;2;LATO SENSU;17975010;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;ATIVO;2019/09/08 21:39:08.776000000;2019;2
61247b170196140babb3e46cb49b1517;2010;2;LATO SENSU;17975010;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;ATIVO;2019/09/08 21:39:40.300000000;2019;2
e8275bef44e760ea3ea6931d220bd52b;2013;1;LATO SENSU;91709533;ESPECIALIZAÇÃO EM LEITURA E PRODUÇÃO DE TEXTOS;ATIVO;2019/09/16 11:30:04.991000000;2019;2
99c55b7eda953484db02368b7f723bc8;2012;2;LATO SENSU;88359602;ESPECIALIZAÇÃO EM EDUCAÇÃO E LINGUAGEM;ATIVO;2019/09/16 11:37:56.429000000;2019;2
9a15954c82687aad577d4595e26b1fcb;2018;2;LATO SENSU;126778707;ESPECIALIZAÇÃO EM GESTÃO DO TRABALHO E DA EDUCAÇÃO NA SAÚDE;CONCLUÍDO;2019/10/16 11:53:50.751000000;2019;2
