"id_discente";"ano_ingresso";"periodo_ingresso";"nivel_ensino";"id_curso";"curso";"situacao";"data_alteracao_situacao";"ano_alteracao_situacao";"periodo_alteracao_situacao"
9c4f4fd39b20a6b72af1e5ce004c7bce;2012;1;MESTRADO;315786;MESTRADO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO;DEFENDIDO;2014/07/03 09:29:45.507000000;2014;2
426c029fa7c84917a2021ed694fbe49b;2011;1;MESTRADO;315789;MESTRADO EM FISIOTERAPIA;EM HOMOLOGAÇÃO;2014/07/07 14:51:50.306000000;2014;2
0a22082c25b8a79b4d3f6c526ad93219;2011;1;MESTRADO;315789;MESTRADO EM FISIOTERAPIA;EM HOMOLOGAÇÃO;2014/07/07 14:52:28.683000000;2014;2
f398a82a7569cb27c282ea5eb71db934;2010;1;MESTRADO;315789;MESTRADO EM FISIOTERAPIA;EM HOMOLOGAÇÃO;2014/07/07 14:52:52.939000000;2014;2
a775d5168be2832a1a2297a511967a44;2011;2;FORMAÇÃO COMPLEMENTAR;86979169;CURSO DE LÍNGUA INGLESA  BÁSICO;ATIVO;2014/07/09 14:14:17.617000000;2014;2
6808d8f35903aae4b4eeaa7786637b65;2013;2;FORMAÇÃO COMPLEMENTAR;86979728;CURSO DE LÍNGUA INGLESA PARA FINS ACADÊMICOS;ATIVO;2014/07/09 14:54:47.560000000;2014;2
9f9a58349a2240fcf174689387378559;2014;1;FORMAÇÃO COMPLEMENTAR;86980325;CURSO DE LÍNGUA ESPANHOLA PARA FINS ACADÊMICOS;ATIVO;2014/07/09 15:03:34.524000000;2014;2
cb5027d766639a7919ebe655666b9afc;2014;1;FORMAÇÃO COMPLEMENTAR;86980325;CURSO DE LÍNGUA ESPANHOLA PARA FINS ACADÊMICOS;ATIVO;2014/07/09 15:39:58.326000000;2014;2
239d81bddadab0800c52c45db6cc88d0;2011;2;FORMAÇÃO COMPLEMENTAR;86980317;CURSO DE LÍNGUA ESPANHOLA - BÁSICO;ATIVO;2014/07/09 16:51:08.489000000;2014;2
c22c02ec2f4aadcd651bdf293a83951c;2014;1;FORMAÇÃO COMPLEMENTAR;86980317;CURSO DE LÍNGUA ESPANHOLA - BÁSICO;ATIVO;2014/07/09 16:53:46.566000000;2014;2
