"id_discente";"ano_ingresso";"periodo_ingresso";"nivel_ensino";"id_curso";"curso";"situacao";"data_alteracao_situacao";"ano_alteracao_situacao";"periodo_alteracao_situacao"
ae0854e7e7665a96f8a47c7adc262410;2018;2;MESTRADO;315786;MESTRADO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO;CONCLUÍDO;2021/11/25 19:24:24.155000000;2021;1
4cdab0e97379f4793e8ccb6eb9099af4;2020;1;MESTRADO;315759;MESTRADO EM FILOSOFIA;ATIVO;2020/12/18 18:40:36.842000000;2021;1
4feaf110b76194a1f54b1df222c5105c;2018;1;MESTRADO;113759737;MESTRADO PROFISSIONAL EM ENSINO DE HISTÓRIA - PROFHISTORIA;EM HOMOLOGAÇÃO;2020/12/19 02:11:09.928000000;2021;1
941260d3157b94af2f5577329739a636;2018;1;MESTRADO;113759737;MESTRADO PROFISSIONAL EM ENSINO DE HISTÓRIA - PROFHISTORIA;DEFENDIDO;2020/12/22 10:56:00.342000000;2021;1
d8caddc3ea131dc778c058af9cd1e34d;2018;2;MESTRADO;113140463;MESTRADO PROFISSIONAL EM GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO;DEFENDIDO;2020/12/22 16:24:06.458000000;2021;1
d8caddc3ea131dc778c058af9cd1e34d;2018;2;MESTRADO;113140463;MESTRADO PROFISSIONAL EM GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO;EM HOMOLOGAÇÃO;2020/12/22 20:42:02.781000000;2021;1
941260d3157b94af2f5577329739a636;2018;1;MESTRADO;113759737;MESTRADO PROFISSIONAL EM ENSINO DE HISTÓRIA - PROFHISTORIA;EM HOMOLOGAÇÃO;2020/12/22 20:59:20.564000000;2021;1
86d630e371d8c404fc6e4e504095c900;2018;2;MESTRADO;97339504;MESTRADO PROFISSIONAL EM GESTÃO DE PROCESSOS INSTITUCIONAIS;DEFENDIDO;2020/12/23 14:08:24.619000000;2021;1
86d630e371d8c404fc6e4e504095c900;2018;2;MESTRADO;97339504;MESTRADO PROFISSIONAL EM GESTÃO DE PROCESSOS INSTITUCIONAIS;EM HOMOLOGAÇÃO;2020/12/24 10:31:59.808000000;2021;1
c39752aa2df9af8fece8bbd7b97a216a;2018;2;MESTRADO;97339504;MESTRADO PROFISSIONAL EM GESTÃO DE PROCESSOS INSTITUCIONAIS;DEFENDIDO;2020/12/30 14:42:23.128000000;2021;1
c39752aa2df9af8fece8bbd7b97a216a;2018;2;MESTRADO;97339504;MESTRADO PROFISSIONAL EM GESTÃO DE PROCESSOS INSTITUCIONAIS;EM HOMOLOGAÇÃO;2020/12/30 17:16:13.793000000;2021;1
62e39cd800f6511d0759d7dd16f5b222;2016;2;DOUTORADO;315750;DOUTORADO EM ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO;DEFENDIDO;2021/01/17 07:54:40.533000000;2021;1
28c164edf2e76f7c9a925fb70b3309fd;2018;2;MESTRADO;315742;MESTRADO EM SISTEMAS E COMPUTAÇÃO;DEFENDIDO;2021/01/15 07:45:27.345000000;2021;1
d67affcb85cd1eace9a3941d8c528396;2018;2;MESTRADO;97339504;MESTRADO PROFISSIONAL EM GESTÃO DE PROCESSOS INSTITUCIONAIS;EM HOMOLOGAÇÃO;2021/01/20 01:27:08.189000000;2021;1
c2e2ba6980244b2a440415f80454225a;2016;2;DOUTORADO;130260440;DOUTORADO EM CIÊNCIAS ODONTOLÓGICAS;DEFENDIDO;2021/01/21 07:34:53.931000000;2021;1
7088987eba3a62756dcadc60836fe70d;2015;1;DOUTORADO;315774;DOUTORADO EM CIÊNCIAS DA SAÚDE;EM HOMOLOGAÇÃO;2021/01/25 17:40:24.128000000;2021;1
