"id_discente";"ano_ingresso";"periodo_ingresso";"nivel_ensino";"id_curso";"curso";"situacao";"data_alteracao_situacao";"ano_alteracao_situacao";"periodo_alteracao_situacao"
4779b078b74da658fbd1203a2a551f05;2016;2;LATO SENSU;118952993;ESPECIALIZAÇÃO EM LÍNGUA ESPANHOLA, LITERATURA E TRADUÇÃO;ATIVO;2019/06/27 16:45:32.435000000;2019;1
ae256c10585d93f0ee94dba6909687b5;2016;1;MESTRADO;315741;MESTRADO EM SERVIÇO SOCIAL;CANCELADO;2018/12/19 16:19:54.974000000;2019;1
7db586208849e65a2e879ac3f1c8390a;2016;1;MESTRADO;19106930;MESTRADO EM ESTUDOS URBANOS E REGIONAIS;DEFENDIDO;2018/12/20 13:59:31.579000000;2019;1
7db586208849e65a2e879ac3f1c8390a;2016;1;MESTRADO;19106930;MESTRADO EM ESTUDOS URBANOS E REGIONAIS;EM HOMOLOGAÇÃO;2018/12/20 17:45:41.405000000;2019;1
83c92b0b58b444237e7b65797264a9a9;2016;1;TÉCNICO;96054058;CURSO TÉCNICO DA METRÓPOLE DIGITAL;ATIVO;2018/12/26 12:20:42.560000000;2019;1
da16079ecf2fcfdb413dd48893f7ff3d;2019;1;MESTRADO;19106930;MESTRADO EM ESTUDOS URBANOS E REGIONAIS;ATIVO;2018/12/26 12:49:27.556000000;2019;1
54b13c88bfb6d9a5460d8a465e3f348d;2016;1;TÉCNICO;96054058;CURSO TÉCNICO DA METRÓPOLE DIGITAL;ATIVO;2018/12/26 14:29:54.343000000;2019;1
2cc1e0973a154bfe1e56c717576363db;2016;1;TÉCNICO;96054058;CURSO TÉCNICO DA METRÓPOLE DIGITAL;ATIVO;2018/12/26 15:00:59.067000000;2019;1
0e3342de6e435f06bf15b8b55d204957;2014;2;DOUTORADO;315740;DOUTORADO EM QUÍMICA;EM HOMOLOGAÇÃO;2018/12/27 09:54:48.254000000;2019;1
4e7eb62217d43f09c0522c6bd9f4f0a4;2016;1;TÉCNICO;96054058;CURSO TÉCNICO DA METRÓPOLE DIGITAL;ATIVO;2018/12/27 18:01:27.428000000;2019;1
0252917fe35d9e3dea9edfcbf46b2b23;2013;2;DOUTORADO;315740;DOUTORADO EM QUÍMICA;DEFENDIDO;2018/12/29 10:03:00.599000000;2019;1
0252917fe35d9e3dea9edfcbf46b2b23;2013;2;DOUTORADO;315740;DOUTORADO EM QUÍMICA;EM HOMOLOGAÇÃO;2018/12/29 10:03:39.593000000;2019;1
74e7609af09c29542d3739a9cfc5af5b;2010;2;DOUTORADO;315740;DOUTORADO EM QUÍMICA;DEFENDIDO;2018/12/29 10:13:08.259000000;2019;1
74e7609af09c29542d3739a9cfc5af5b;2010;2;DOUTORADO;315740;DOUTORADO EM QUÍMICA;EM HOMOLOGAÇÃO;2018/12/29 10:14:45.298000000;2019;1
ae256c10585d93f0ee94dba6909687b5;2016;1;MESTRADO;315741;MESTRADO EM SERVIÇO SOCIAL;DEFENDIDO;2018/12/29 10:25:44.670000000;2019;1
ae256c10585d93f0ee94dba6909687b5;2016;1;MESTRADO;315741;MESTRADO EM SERVIÇO SOCIAL;ATIVO;2018/12/29 10:28:15.811000000;2019;1
826cb1bfb8e1e70f019d31a2a23b5cd7;2019;1;TÉCNICO;96054058;CURSO TÉCNICO DA METRÓPOLE DIGITAL;CADASTRADO;2019/01/02 08:58:20.603000000;2019;1
3aa05e4b03c180d568218f2b391729b7;2019;1;TÉCNICO;96054058;CURSO TÉCNICO DA METRÓPOLE DIGITAL;CADASTRADO;2019/01/02 10:14:50.619000000;2019;1
ade0fbf7fc963c3f00cfac379ed2987e;2015;1;MESTRADO;50980468;MESTRADO EM EDUCAÇÃO FÍSICA;DEFENDIDO;2019/01/02 11:01:30.554000000;2019;1
