"id_discente";"ano_ingresso";"periodo_ingresso";"nivel_ensino";"id_curso";"curso";"situacao";"data_alteracao_situacao";"ano_alteracao_situacao";"periodo_alteracao_situacao"
28e583f3c9fdbc5d612a59d60e81ac09;2013;1;MESTRADO;315789;MESTRADO EM FISIOTERAPIA;DEFENDIDO;2015/06/18 15:12:09.627000000;2015;2
28e583f3c9fdbc5d612a59d60e81ac09;2013;1;MESTRADO;315789;MESTRADO EM FISIOTERAPIA;EM HOMOLOGAÇÃO;2015/06/18 15:55:30.239000000;2015;2
b9203a2984bcf2a2d9172d92edc4d2a4;2012;1;MESTRADO;19106930;MESTRADO EM ESTUDOS URBANOS E REGIONAIS;EM HOMOLOGAÇÃO;2015/06/29 14:47:02.567000000;2015;2
2828731b6f59226c8a016346cf8fe9ba;2013;1;MESTRADO;315789;MESTRADO EM FISIOTERAPIA;DEFENDIDO;2015/06/30 09:42:22.023000000;2015;2
2828731b6f59226c8a016346cf8fe9ba;2013;1;MESTRADO;315789;MESTRADO EM FISIOTERAPIA;EM HOMOLOGAÇÃO;2015/06/30 09:56:50.980000000;2015;2
ebea63d69c5c01685cf3da1c7a5aa193;2013;1;MESTRADO;19106930;MESTRADO EM ESTUDOS URBANOS E REGIONAIS;DEFENDIDO;2015/07/02 11:19:35.974000000;2015;2
ebea63d69c5c01685cf3da1c7a5aa193;2013;1;MESTRADO;19106930;MESTRADO EM ESTUDOS URBANOS E REGIONAIS;EM HOMOLOGAÇÃO;2015/07/02 13:57:25.425000000;2015;2
d4162ba8b0168f1257d5687d1caba4d9;2012;1;MESTRADO;19106930;MESTRADO EM ESTUDOS URBANOS E REGIONAIS;DEFENDIDO;2015/07/03 14:47:44.324000000;2015;2
d4162ba8b0168f1257d5687d1caba4d9;2012;1;MESTRADO;19106930;MESTRADO EM ESTUDOS URBANOS E REGIONAIS;EM HOMOLOGAÇÃO;2015/07/06 08:48:56.271000000;2015;2
4cdb92a4f0900e1cacf948df39060d21;2014;1;TÉCNICO;4970;TÉCNICO DE MÚSICA (INSTRUMENTO);ATIVO;2015/07/06 09:57:24.012000000;2015;2
98d8c22df1127af4eb6c49b530469685;2012;1;TÉCNICO;4970;TÉCNICO DE MÚSICA (INSTRUMENTO);ATIVO;2015/07/07 10:46:40.257000000;2015;2
a9c75a57f575f0cee884aff7c90a0c50;2005;1;GRADUAÇÃO;2000018;DIREITO;FORMADO;2015/07/07 11:08:42.173000000;2015;2
207ae66cdcaf9a361e895aa974a7b401;2015;2;GRADUAÇÃO;2000014;CIÊNCIAS ECONÔMICAS;CADASTRADO;2015/07/07 11:10:42.175000000;2015;2
52fe0710736ebc6721075b8d6acbdf83;2009;2;GRADUAÇÃO;2000018;DIREITO;ATIVO - FORMANDO;2015/07/07 11:47:02.743000000;2015;2
d7e3aca25596c45c3df005bdac16a834;2008;2;GRADUAÇÃO;2000014;CIÊNCIAS ECONÔMICAS;ATIVO - FORMANDO;2015/07/07 12:05:18.214000000;2015;2
2bddd3ae35be6f555a5ba6e1489174d7;2010;2;GRADUAÇÃO;2000002;ADMINISTRAÇÃO;ATIVO - FORMANDO;2015/07/07 12:12:48.082000000;2015;2
40dd049e5568ebc1d2946a7c911d7cde;2010;2;GRADUAÇÃO;2000002;ADMINISTRAÇÃO;ATIVO - FORMANDO;2015/07/07 12:21:30.258000000;2015;2
19b911de3a35db00f77f25f4605c430b;2011;1;GRADUAÇÃO;2000002;ADMINISTRAÇÃO;ATIVO - FORMANDO;2015/07/07 12:37:51.161000000;2015;2
0f15afde0d76fe9ee2a73d94a46c2bf6;2015;1;GRADUAÇÃO;2000053;LETRAS;ATIVO;2015/07/07 12:51:43.874000000;2015;2
7ff2724c400f0f74b573a1215053aa2e;2010;1;GRADUAÇÃO;111635069;MÚSICA;ATIVO - FORMANDO;2015/07/07 14:08:22.173000000;2015;2
e75432ce3c73ea34785feee96e31434e;2010;2;GRADUAÇÃO;111635063;LETRAS;ATIVO - FORMANDO;2015/07/07 14:10:52.053000000;2015;2
2ba1b16f00f555c9edae2a9bc3867c03;2010;1;GRADUAÇÃO;2000053;LETRAS;ATIVO - FORMANDO;2015/07/07 14:20:55.043000000;2015;2
62b649e2abc9c525158ba35646003c11;2009;2;GRADUAÇÃO;2000121;ECOLOGIA;ATIVO - FORMANDO;2015/07/07 14:21:22.464000000;2015;2
b8720cf73f52d469d6e57f1d30044e5e;2010;2;GRADUAÇÃO;2000121;ECOLOGIA;ATIVO - FORMANDO;2015/07/07 14:28:58.551000000;2015;2
3ca4294debb7a0cefb8a7d1c8f0236a9;2012;1;GRADUAÇÃO;10320810;CIÊNCIAS E TECNOLOGIA;ATIVO - FORMANDO;2015/07/07 14:34:44.886000000;2015;2
5a8436785a582afbe39525f50262111c;2009;2;GRADUAÇÃO;2000002;ADMINISTRAÇÃO;ATIVO - FORMANDO;2015/07/07 14:38:31.514000000;2015;2
8ad7cdf34904e848f0009cf4eaf87b58;2010;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO - FORMANDO;2015/07/07 14:39:20.784000000;2015;2
46f6716acb922d3c9a6363bccb86b22e;2009;2;GRADUAÇÃO;2000018;DIREITO;ATIVO - FORMANDO;2015/07/07 14:39:44.529000000;2015;2
3f59472bfd88bcba00f3bfb920a761df;2010;1;GRADUAÇÃO;2000018;DIREITO;ATIVO - FORMANDO;2015/07/07 14:39:47.067000000;2015;2
a1b93318c9d54b2a3fb918c7f64f182f;2008;2;GRADUAÇÃO;2000002;ADMINISTRAÇÃO;ATIVO - FORMANDO;2015/07/07 14:43:09.555000000;2015;2
7cb6f34a19a5eb0d92151275ee19fbac;2010;1;GRADUAÇÃO;2000018;DIREITO;ATIVO - FORMANDO;2015/07/07 14:44:14.361000000;2015;2
3cfc965ae909568025e9c4c5f3250861;2010;1;GRADUAÇÃO;2000025;ENGENHARIA CIVIL;ATIVO - FORMANDO;2015/07/07 14:45:01.019000000;2015;2
952b71bdf5326d532b3af33e079493e8;2010;1;GRADUAÇÃO;2000134;MATEMÁTICA;ATIVO;2015/07/07 14:50:12.363000000;2015;2
5d18dc612f0af56a6a897c5c1cd70eb8;2010;1;GRADUAÇÃO;2000134;MATEMÁTICA;ATIVO;2015/07/07 14:50:37.757000000;2015;2
78c4e003984a34bbe4ed30e79fade3b8;2008;1;GRADUAÇÃO;2000014;CIÊNCIAS ECONÔMICAS;ATIVO - FORMANDO;2015/07/07 14:55:46.649000000;2015;2
1bf5db87d5aa085fc95146e62b929855;2009;2;GRADUAÇÃO;2000121;ECOLOGIA;ATIVO - FORMANDO;2015/07/07 14:58:32.195000000;2015;2
882e96151e9e5642e404236bb79fec65;2010;2;GRADUAÇÃO;2000018;DIREITO;ATIVO - FORMANDO;2015/07/07 15:13:27.522000000;2015;2
394f098ef5ea9b6a9c3687c70ec6bcc8;2010;1;GRADUAÇÃO;2000016;COMUNICAÇÃO SOCIAL;ATIVO - FORMANDO;2015/07/07 15:15:00.743000000;2015;2
c6de40eb87dec947c57cb521e6c6723b;2007;1;GRADUAÇÃO;2000055;MATEMÁTICA;ATIVO;2015/07/07 15:18:01.055000000;2015;2
