ano;periodo;id_turma;media_final_geral;total_alunos;qtd_aprovado;qtd_desistencia;qtd_reprovado_por_média_e_por_faltas;qtd_trancado;qtd_aprovado_por_nota;qtd_reprovado;qtd_reprovado_por_faltas;qtd_reprovado_por_nota_e_falta;qtd_reprovado_por_nota
2014;2;1233784;7.354545454545455;16;7;2;2;0;4;1;0;0;0
2014;2;1233785;6.025806451612903;35;8;0;2;1;23;1;0;0;0
2014;2;1233786;5.769565217391304;32;2;1;4;2;21;1;1;0;0
2014;2;1233787;8.122222222222224;11;8;1;0;1;1;0;0;0;0
2014;2;1233789;7.138461538461538;16;8;1;0;1;5;1;0;0;0
2014;2;1233791;6.340540540540542;42;11;0;0;2;26;3;0;0;0
2014;2;1233792;8.799999999999999;3;3;0;0;0;0;0;0;0;0
2014;2;1233793;9.6;2;2;0;0;0;0;0;0;0;0
2014;2;1233794;9.05714285714286;8;7;0;0;0;0;1;0;0;0
2014;2;1233795;5.504347826086956;26;0;0;3;0;23;0;0;0;0
2014;2;1233796;6.666666666666667;8;0;1;0;1;3;3;0;0;0
2014;2;1233797;7.218181818181818;12;7;1;0;0;4;0;0;0;0
2014;2;1233798;8.053846153846154;22;10;7;0;1;3;1;0;0;0
2014;2;1233799;7.175;26;11;2;2;2;9;0;0;0;0
2014;2;1233800;7.929411764705883;21;16;0;0;1;1;3;0;0;0
2014;2;1233801;9.25;4;4;0;0;0;0;0;0;0;0
2014;2;1233802;7.5;1;1;0;0;0;0;0;0;0;0
2014;2;1233803;9.23076923076923;14;13;1;0;0;0;0;0;0;0
2014;2;1233804;8.919999999999998;29;23;0;2;0;2;1;1;0;0
2014;2;1233805;7.061904761904763;47;19;0;3;0;23;2;0;0;0
2014;2;1233806;6.1428571428571415;36;5;0;0;8;16;7;0;0;0
2014;2;1233807;8.722222222222221;20;18;0;0;2;0;0;0;0;0
2014;2;1233808;7.85;11;9;0;0;1;1;0;0;0;0
2014;2;1233809;7.104347826086957;26;11;0;0;1;12;2;0;0;0
2014;2;1233810;7.400000000000001;18;8;0;0;4;4;2;0;0;0
2014;2;1233811;6.695999999999999;27;9;1;0;1;16;0;0;0;0
2014;2;1233812;5.584210526315789;29;1;0;4;0;18;6;0;0;0
2014;2;1233813;6.340909090909091;30;6;0;1;0;16;7;0;0;0
2014;2;1233814;7.512500000000001;17;10;0;1;0;6;0;0;0;0
2014;2;1233815;7.3;9;4;1;0;0;4;0;0;0;0
2014;2;1233816;6.25625;19;3;0;1;0;13;2;0;0;0
2014;2;1233817;5.666666666666667;8;0;0;0;0;6;2;0;0;0
2014;2;1233818;8.416666666666666;9;5;0;0;0;1;3;0;0;0
2014;2;1233819;7.066666666666666;9;4;0;0;0;5;0;0;0;0
2014;2;1233820;6.022222222222221;27;4;0;0;0;23;0;0;0;0
2014;2;1233821;6.718181818181819;12;5;0;0;0;6;1;0;0;0
2014;2;1233822;7.571428571428571;15;9;0;0;1;4;0;0;0;1
2014;2;1233823;7.8;10;9;0;0;0;1;0;0;0;0
2014;2;1233824;8.757142857142858;7;7;0;0;0;0;0;0;0;0
2014;2;1233827;7.35;9;2;1;0;1;0;5;0;0;0
2014;2;1233828;8.590000000000002;34;30;0;2;2;0;0;0;0;0
2014;2;1233829;6.3812500000000005;31;6;2;2;0;9;11;0;0;1
2014;2;1233830;10.0;1;1;0;0;0;0;0;0;0;0
2014;2;1233831;7.645454545454545;36;28;0;0;1;4;2;0;0;1
2014;2;1233832;6.2444444444444445;11;2;0;0;0;7;2;0;0;0
2014;2;1233833;6.770833333333333;27;11;0;0;0;13;3;0;0;0
2014;2;1233834;8.694736842105266;42;38;0;2;2;0;0;0;0;0
2014;2;1233835;6.171874999999999;37;6;0;3;2;26;0;0;0;0
2014;2;1233836;0.0;1;0;0;0;1;0;0;0;0;0
2014;2;1233837;8.7;36;34;0;0;0;0;2;0;0;0
2014;2;1233838;7.346153846153845;33;8;0;6;2;5;12;0;0;0
2014;2;1233839;7.661764705882351;35;23;0;0;0;11;1;0;0;0
2014;2;1233840;9.3;8;5;0;2;1;0;0;0;0;0
2014;2;1233841;7.928571428571429;13;7;0;6;0;0;0;0;0;0
2014;2;1233842;7.729032258064516;32;21;0;0;1;10;0;0;0;0
2014;2;1233844;10.0;1;1;0;0;0;0;0;0;0;0
2014;2;1233845;7.840625000000001;36;27;0;1;3;5;0;0;0;0
2014;2;1233846;7.636363636363638;30;17;4;0;1;5;3;0;0;0
2014;2;1233847;10.0;1;1;0;0;0;0;0;0;0;0
2014;2;1233848;8.75;2;2;0;0;0;0;0;0;0;0
2014;2;1233849;7.4;32;19;0;1;1;11;0;0;0;0
2014;2;1233850;5.6;23;0;0;1;1;17;4;0;0;0
2014;2;1233851;7.417142857142859;37;26;0;1;1;9;0;0;0;0
2014;2;1233852;5.7;4;0;2;0;0;1;1;0;0;0
2014;2;1233854;6.855000000000001;36;10;1;10;2;10;3;0;0;0
2014;2;1233855;6.1;21;3;0;2;2;10;4;0;0;0
2014;2;1233856;7.516666666666667;13;3;0;5;1;3;1;0;0;0
2014;2;1233857;6.469565217391305;23;5;0;0;0;18;0;0;0;0
2014;2;1233858;7.483333333333334;7;4;0;0;0;2;1;0;0;0
2014;2;1233859;10.0;1;1;0;0;0;0;0;0;0;0
2014;2;1233860;8.307142857142859;33;27;1;0;2;1;0;2;0;0
2014;2;1233861;10.0;1;1;0;0;0;0;0;0;0;0
2014;2;1233862;5.789473684210527;22;0;1;0;0;19;2;0;0;0
2014;2;1233863;6.609090909090909;18;3;1;0;3;8;3;0;0;0
2014;2;1233865;8.366666666666667;16;13;0;0;0;2;1;0;0;0
2014;2;1233866;5.949999999999999;25;1;0;0;1;18;4;0;0;1
2014;2;1233868;7.267857142857144;35;18;1;0;0;10;6;0;0;0
2014;2;1233869;8.39;11;10;1;0;0;0;0;0;0;0
2014;2;1233871;8.899999999999999;4;4;0;0;0;0;0;0;0;0
2014;2;1233872;7.041666666666667;23;7;0;2;1;5;8;0;0;0
2014;2;1233873;7.3;1;1;0;0;0;0;0;0;0;0
2014;2;1233874;9.457142857142856;27;21;1;3;2;0;0;0;0;0
2014;2;1233875;6.831250000000002;33;11;0;0;1;21;0;0;0;0
2014;2;1233876;6.461111111111112;19;6;1;0;0;12;0;0;0;0
2014;2;1233877;7.220000000000001;7;3;1;0;0;2;1;0;0;0
2014;2;1233878;10.0;1;1;0;0;0;0;0;0;0;0
2014;2;1233879;5.990000000000001;31;1;1;6;3;9;11;0;0;0
2014;2;1233880;10.0;2;2;0;0;0;0;0;0;0;0
2014;2;1233881;7.1;1;1;0;0;0;0;0;0;0;0
2014;2;1233883;8.090909090909092;32;17;1;6;1;5;2;0;0;0
2014;2;1233884;6.586666666666665;27;4;3;7;0;11;2;0;0;0
2014;2;1233887;8.333333333333334;6;6;0;0;0;0;0;0;0;0
2014;2;1233888;7.191666666666667;13;7;0;1;0;5;0;0;0;0
2014;2;1233889;8.825;4;4;0;0;0;0;0;0;0;0
2014;2;1233890;8.5;1;1;0;0;0;0;0;0;0;0
2014;2;1233891;7.32;7;3;1;0;1;2;0;0;0;0
2014;2;1233892;8.2;2;1;1;0;0;0;0;0;0;0
2014;2;1233893;8.252000000000002;27;24;2;0;0;1;0;0;0;0
2014;2;1233894;6.753846153846154;16;5;0;0;2;8;1;0;0;0
2014;2;1233895;6.26875;21;5;0;2;0;11;3;0;0;0
2014;2;1233896;6.0555555555555545;28;4;4;3;1;14;2;0;0;0
2014;2;1233897;6.1000000000000005;6;0;1;0;0;4;1;0;0;0
2014;2;1233898;6.589999999999999;26;7;1;2;3;13;0;0;0;0
2014;2;1233899;7.283333333333332;7;5;0;0;1;1;0;0;0;0
2014;2;1233900;6.822222222222221;9;3;0;0;0;6;0;0;0;0
2014;2;1233901;7.344444444444444;27;20;0;0;0;7;0;0;0;0
2014;2;1233902;7.390000000000002;20;16;0;0;0;4;0;0;0;0
2014;2;1233904;7.811111111111111;10;9;1;0;0;0;0;0;0;0
2014;2;1233905;7.003571428571431;33;14;2;1;2;14;0;0;0;0
2014;2;1233906;8.0;10;9;1;0;0;0;0;0;0;0
2014;2;1233908;6.527777777777779;20;7;0;1;1;11;0;0;0;0
2014;2;1233909;6.884375;40;12;0;1;0;20;7;0;0;0
2014;2;1233910;7.189655172413795;42;16;0;10;0;13;3;0;0;0
2014;2;1233911;7.329411764705883;17;11;0;0;0;6;0;0;0;0
2014;2;1233912;8.360000000000001;15;13;0;0;0;2;0;0;0;0
2014;2;1233913;7.119999999999998;45;28;0;0;0;17;0;0;0;0
2014;2;1233914;5.994736842105263;25;1;1;0;2;18;3;0;0;0
2014;2;1233915;8.139999999999999;5;5;0;0;0;0;0;0;0;0
2014;2;1233916;8.8;31;25;0;0;4;2;0;0;0;0
2014;2;1233917;5.633333333333333;13;0;0;0;1;6;6;0;0;0
2014;2;1233918;8.180000000000001;8;5;2;0;1;0;0;0;0;0
2014;2;1233919;8.05;4;4;0;0;0;0;0;0;0;0
2014;2;1233920;8.04;5;5;0;0;0;0;0;0;0;0
2014;2;1233921;9.0;3;3;0;0;0;0;0;0;0;0
2014;2;1233922;7.472727272727273;15;7;0;2;2;4;0;0;0;0
2014;2;1233924;7.653846153846154;27;23;0;0;0;3;1;0;0;0
2014;2;1233925;8.2;11;10;1;0;0;0;0;0;0;0
2014;2;1233926;6.800000000000001;13;4;1;3;0;5;0;0;0;0
2014;2;1233927;6.418181818181819;14;3;1;2;0;8;0;0;0;0
2014;2;1233928;6.43157894736842;40;11;1;0;0;27;1;0;0;0
2014;2;1233929;6.609999999999999;11;4;0;0;0;6;1;0;0;0
2014;2;1233930;6.630000000000001;10;2;0;0;0;8;0;0;0;0
2014;2;1233931;6.699999999999999;9;4;0;0;0;5;0;0;0;0
2014;2;1233932;6.789999999999999;14;6;1;3;0;4;0;0;0;0
2014;2;1233933;5.771428571428572;8;0;0;0;0;5;1;0;0;2
2014;2;1233934;6.025;4;0;0;0;0;4;0;0;0;0
2014;2;1233935;6.590000000000001;13;3;1;2;0;7;0;0;0;0
2014;2;1233936;7.649999999999999;6;5;0;0;0;1;0;0;0;0
2014;2;1233937;6.977777777777777;9;2;0;0;0;7;0;0;0;0
2014;2;1233938;7.674999999999999;4;3;0;0;0;1;0;0;0;0
2014;2;1233939;7.154545454545456;48;27;0;0;1;17;3;0;0;0
2014;2;1233940;7.916666666666665;54;48;0;0;0;6;0;0;0;0
2014;2;1233941;8.631818181818183;31;22;5;3;1;0;0;0;0;0
2014;2;1233942;7.839130434782606;48;37;0;1;0;9;0;0;1;0
2014;2;1233944;8.625;9;8;0;0;1;0;0;0;0;0
2014;2;1233945;9.054347826086955;47;45;0;0;0;1;1;0;0;0
2014;2;1233946;8.018181818181818;12;11;0;0;1;0;0;0;0;0
2014;2;1233947;8.253846153846153;18;13;0;5;0;0;0;0;0;0
2014;2;1233949;8.373913043478263;49;43;0;0;1;3;0;1;1;0
2014;2;1233950;6.799999999999999;28;11;2;0;0;12;3;0;0;0
2014;2;1233951;8.8;2;2;0;0;0;0;0;0;0;0
2014;2;1233952;5.642857142857143;25;0;0;5;0;14;6;0;0;0
2014;2;1233953;6.259999999999999;40;5;0;11;1;15;8;0;0;0
2014;2;1233955;7.976470588235294;17;16;0;0;0;1;0;0;0;0
2014;2;1233956;7.571428571428571;7;7;0;0;0;0;0;0;0;0
2014;2;1233957;8.733333333333333;19;18;0;0;0;0;1;0;0;0
2014;2;1233958;8.656818181818188;51;44;2;0;1;0;4;0;0;0
2014;2;1233959;7.404444444444445;49;25;2;2;0;20;0;0;0;0
2014;2;1233960;8.450000000000001;19;18;0;1;0;0;0;0;0;0
2014;2;1233961;9.142105263157896;19;19;0;0;0;0;0;0;0;0
2014;2;1233962;8.815000000000001;22;20;1;0;1;0;0;0;0;0
2014;2;1233963;8.447058823529412;17;16;0;0;0;1;0;0;0;0
2014;2;1233964;7.788372093023256;44;41;0;0;1;2;0;0;0;0
2014;2;1233965;7.43;22;15;0;0;0;5;2;0;0;0
2014;2;1233966;6.931250000000001;17;8;0;1;0;8;0;0;0;0
2014;2;1233967;7.84705882352941;17;15;0;0;0;2;0;0;0;0
2014;2;1233968;8.644444444444442;18;18;0;0;0;0;0;0;0;0
2014;2;1233969;8.5;18;16;0;0;1;0;1;0;0;0
2014;2;1233970;8.766666666666667;17;15;0;0;0;0;2;0;0;0
2014;2;1233971;8.414285714285715;19;11;0;1;2;3;2;0;0;0
2014;2;1233972;7.470588235294118;18;13;0;1;0;4;0;0;0;0
2014;2;1233973;5.866666666666665;16;2;0;1;0;13;0;0;0;0
2014;2;1233974;5.76;11;0;0;0;0;10;1;0;0;0
2014;2;1233975;9.005555555555556;18;18;0;0;0;0;0;0;0;0
2014;2;1233976;6.24;6;0;1;0;0;5;0;0;0;0
2014;2;1233977;6.75;11;3;0;3;0;3;2;0;0;0
2014;2;1233978;7.633333333333333;24;18;0;2;1;2;0;0;0;1
2014;2;1233979;9.094444444444443;18;18;0;0;0;0;0;0;0;0
2014;2;1233980;6.783333333333332;11;3;0;3;0;3;2;0;0;0
2014;2;1233981;7.60625;16;13;0;0;0;3;0;0;0;0
2014;2;1233982;7.745833333333334;27;18;0;2;0;6;1;0;0;0
2014;2;1233983;6.676923076923076;13;4;0;0;0;9;0;0;0;0
2014;2;1233984;8.35;14;14;0;0;0;0;0;0;0;0
2014;2;1233985;6.729411764705882;27;8;2;3;3;9;2;0;0;0
2014;2;1233986;7.58;25;21;0;0;0;4;0;0;0;0
2014;2;1233987;8.4;24;18;0;0;1;1;4;0;0;0
2014;2;1233988;7.310526315789474;21;10;0;0;2;9;0;0;0;0
2014;2;1233989;7.40625;22;11;0;4;1;5;1;0;0;0
2014;2;1233990;8.742857142857144;13;7;0;0;4;0;2;0;0;0
2014;2;1233991;9.1;13;7;1;0;3;0;2;0;0;0
2014;2;1233992;7.3;1;1;0;0;0;0;0;0;0;0
2014;2;1233993;7.044444444444444;37;11;0;5;14;7;0;0;0;0
2014;2;1233994;5.9125000000000005;10;2;1;1;0;6;0;0;0;0
2014;2;1233995;6.592307692307693;38;4;1;17;5;9;2;0;0;0
2014;2;1233996;7.1933333333333325;20;11;0;2;3;4;0;0;0;0
2014;2;1233997;7.675;21;16;0;1;0;4;0;0;0;0
2014;2;1233998;7.324999999999999;15;10;1;1;1;2;0;0;0;0
2014;2;1233999;8.335714285714285;17;13;0;2;1;1;0;0;0;0
2014;2;1234000;8.671428571428573;18;14;0;2;2;0;0;0;0;0
2014;2;1234001;9.126666666666663;15;15;0;0;0;0;0;0;0;0
2014;2;1234002;8.604347826086956;25;23;0;2;0;0;0;0;0;0
2014;2;1234003;8.504761904761907;27;17;1;2;3;4;0;0;0;0
2014;2;1234004;7.859999999999999;6;4;0;1;0;1;0;0;0;0
2014;2;1234005;6.826666666666667;41;7;2;0;9;8;15;0;0;0
2014;2;1234006;8.805882352941177;28;16;2;0;3;1;6;0;0;0
2014;2;1234007;9.776470588235291;19;17;0;0;2;0;0;0;0;0
2014;2;1234008;7.649999999999999;10;4;1;4;1;0;0;0;0;0
2014;2;1234009;7.6125;16;14;0;0;0;2;0;0;0;0
2014;2;1234010;7.42;6;3;0;1;0;2;0;0;0;0
2014;2;1234011;7.057142857142858;13;3;2;3;1;4;0;0;0;0
2014;2;1234012;8.276923076923076;18;12;0;3;2;1;0;0;0;0
2014;2;1234013;7.858333333333333;17;11;2;1;2;1;0;0;0;0
2014;2;1234014;8.434999999999999;26;19;1;2;2;1;0;0;1;0
2014;2;1234015;8.972222222222221;23;17;2;0;1;1;2;0;0;0
2014;2;1234016;7.859259259259261;34;26;0;0;2;1;5;0;0;0
2014;2;1234017;7.962068965517242;42;28;1;7;5;1;0;0;0;0
2014;2;1234018;8.12307692307692;13;13;0;0;0;0;0;0;0;0
2014;2;1234019;6.736363636363635;25;5;1;12;1;6;0;0;0;0
2014;2;1234020;7.244999999999999;27;14;2;4;1;6;0;0;0;0
2014;2;1234021;8.483333333333333;9;6;0;0;1;0;2;0;0;0
2014;2;1234022;8.792307692307691;13;13;0;0;0;0;0;0;0;0
2014;2;1234023;7.855555555555556;14;9;0;1;4;0;0;0;0;0
2014;2;1234024;6.933333333333334;38;9;2;6;8;9;4;0;0;0
2014;2;1234025;8.168181818181818;25;21;0;0;1;1;2;0;0;0
2014;2;1234026;7.885714285714286;9;6;0;0;1;1;1;0;0;0
2014;2;1234027;8.475000000000001;25;20;0;0;2;0;3;0;0;0
2014;2;1234028;8.390909090909092;12;11;0;0;0;0;1;0;0;0
2014;2;1234029;9.376923076923076;13;13;0;0;0;0;0;0;0;0
2014;2;1234030;7.888235294117647;19;15;0;1;1;2;0;0;0;0
2014;2;1234031;6.733333333333333;19;4;0;0;1;5;9;0;0;0
2014;2;1234032;8.331578947368422;21;19;0;0;2;0;0;0;0;0
2014;2;1234033;8.215;20;19;0;0;0;1;0;0;0;0
2014;2;1234034;7.684615384615385;28;21;0;0;1;5;1;0;0;0
2014;2;1234035;7.369230769230769;17;8;1;1;1;5;0;0;1;0
2014;2;1234036;7.676923076923076;20;9;2;5;0;4;0;0;0;0
2014;2;1234037;7.996666666666667;37;24;1;4;1;5;1;0;0;1
2014;2;1234038;7.873684210526317;42;34;0;3;1;4;0;0;0;0
2014;2;1234039;7.826923076923077;31;24;1;0;2;2;2;0;0;0
2014;2;1234041;7.9;25;18;0;0;0;5;2;0;0;0
2014;2;1234042;9.1;17;16;0;0;0;0;1;0;0;0
2014;2;1234043;8.15;45;20;6;8;11;0;0;0;0;0
2014;2;1234044;7.945454545454546;20;11;0;4;5;0;0;0;0;0
2014;2;1234045;7.488235294117646;36;30;2;0;0;4;0;0;0;0
2014;2;1234046;8.580000000000002;16;15;0;1;0;0;0;0;0;0
2014;2;1234047;8.755555555555555;27;9;4;4;10;0;0;0;0;0
2014;2;1234048;8.438461538461539;21;13;1;3;3;0;0;0;1;0
2014;2;1234049;5.771428571428571;13;0;1;2;1;7;2;0;0;0
2014;2;1234051;8.705000000000002;21;19;0;0;1;1;0;0;0;0
2014;2;1234052;8.207142857142859;17;13;0;2;1;1;0;0;0;0
2014;2;1234053;7.60952380952381;23;18;0;1;1;3;0;0;0;0
2014;2;1234054;6.965384615384616;32;16;0;0;3;10;3;0;0;0
2014;2;1234055;9.01764705882353;17;17;0;0;0;0;0;0;0;0
2014;2;1234056;9.107142857142858;17;14;0;0;3;0;0;0;0;0
2014;2;1234057;9.11153846153846;26;26;0;0;0;0;0;0;0;0
2014;2;1234058;7.877777777777776;24;14;1;4;1;4;0;0;0;0
2014;2;1234059;6.15;12;0;1;0;4;4;3;0;0;0
2014;2;1234060;8.487500000000002;42;32;2;0;5;0;3;0;0;0
2014;2;1234061;7.992592592592593;31;21;0;0;2;6;2;0;0;0
2014;2;1234062;8.421428571428573;20;13;0;0;1;1;5;0;0;0
2014;2;1234063;8.372222222222222;20;16;0;0;0;1;2;0;0;1
2014;2;1234064;8.16764705882353;36;30;0;0;0;4;2;0;0;0
2014;2;1234065;9.083333333333334;8;6;2;0;0;0;0;0;0;0
2014;2;1234066;9.214285714285714;15;14;0;0;1;0;0;0;0;0
2014;2;1234067;9.211764705882354;20;17;1;0;0;0;2;0;0;0
2014;2;1234068;9.129411764705884;18;17;0;0;0;0;1;0;0;0
2014;2;1234069;8.26;16;5;0;8;3;0;0;0;0;0
2014;2;1234070;8.0;3;3;0;0;0;0;0;0;0;0
2014;2;1234071;9.22;18;10;1;0;3;0;4;0;0;0
2014;2;1234072;9.618750000000002;21;16;2;0;1;0;2;0;0;0
2014;2;1234073;6.2733333333333325;19;3;1;0;2;12;1;0;0;0
2014;2;1234074;9.531578947368422;21;19;0;1;1;0;0;0;0;0
2014;2;1234075;9.309090909090909;19;11;0;3;4;0;0;0;1;0
2014;2;1234076;7.728571428571429;19;10;2;2;0;4;1;0;0;0
2014;2;1234077;8.264285714285714;16;12;0;0;2;2;0;0;0;0
2014;2;1234078;8.6;13;12;0;0;1;0;0;0;0;0
2014;2;1234079;5.05;10;0;0;0;0;4;6;0;0;0
2014;2;1234080;8.444444444444445;9;9;0;0;0;0;0;0;0;0
2014;2;1234082;7.944444444444446;20;16;0;0;0;2;2;0;0;0
2014;2;1234083;8.86111111111111;19;18;0;0;1;0;0;0;0;0
2014;2;1234084;8.938461538461537;17;13;0;0;0;0;4;0;0;0
2014;2;1234085;8.6;8;6;0;0;1;0;1;0;0;0
2014;2;1234086;8.125;11;8;0;0;2;0;1;0;0;0
2014;2;1234087;6.670370370370369;29;10;0;0;0;17;2;0;0;0
2014;2;1234090;6.826470588235292;48;14;4;4;0;20;6;0;0;0
2014;2;1234091;8.286666666666667;20;13;0;0;4;2;1;0;0;0
2014;2;1234092;5.3375;51;0;4;16;4;16;11;0;0;0
2014;2;1234093;8.30625;25;16;0;0;2;0;7;0;0;0
2014;2;1234094;7.992307692307692;17;10;0;2;1;3;1;0;0;0
2014;2;1234095;7.184615384615384;17;9;0;2;2;4;0;0;0;0
2014;2;1234096;9.789473684210526;26;19;3;0;4;0;0;0;0;0
2014;2;1234097;8.25;37;19;0;7;8;3;0;0;0;0
2014;2;1234098;8.08333333333333;32;23;1;7;0;1;0;0;0;0
2014;2;1234099;9.22777777777778;19;18;0;1;0;0;0;0;0;0
2014;2;1234100;7.376923076923076;26;9;4;4;4;4;1;0;0;0
2014;2;1234101;7.46530612244898;49;38;0;0;0;11;0;0;0;0
2014;2;1234102;7.847999999999998;53;49;3;0;0;1;0;0;0;0
2014;2;1234103;6.027777777777778;39;3;1;5;0;15;15;0;0;0
2014;2;1234104;5.639285714285714;39;3;0;1;0;25;10;0;0;0
2014;2;1234105;6.627777777777777;24;6;1;0;3;12;2;0;0;0
2014;2;1234106;6.42;15;4;0;0;0;11;0;0;0;0
2014;2;1234107;7.145454545454545;39;19;0;0;1;14;5;0;0;0
2014;2;1234108;7.914285714285713;33;28;0;0;1;0;4;0;0;0
2014;2;1234109;7.475000000000001;12;9;0;0;0;3;0;0;0;0
2014;2;1234110;8.515384615384615;13;13;0;0;0;0;0;0;0;0
2014;2;1234111;8.133333333333335;12;12;0;0;0;0;0;0;0;0
2014;2;1234113;7.779999999999999;10;8;0;0;0;2;0;0;0;0
2014;2;1234115;7.992307692307692;28;10;6;3;6;3;0;0;0;0
2014;2;1234116;8.395;26;17;1;3;1;3;1;0;0;0
2014;2;1234117;7.304761904761904;24;13;0;0;2;8;1;0;0;0
2014;2;1234118;7.695;21;17;0;0;1;3;0;0;0;0
2014;2;1234119;7.56;17;4;2;3;6;1;0;1;0;0
2014;2;1234120;7.470588235294119;24;11;3;0;4;6;0;0;0;0
2014;2;1234121;7.830769230769229;20;11;2;0;2;2;3;0;0;0
2014;2;1234122;8.849999999999998;24;22;0;1;1;0;0;0;0;0
2014;2;1234123;8.200000000000001;9;5;2;0;1;1;0;0;0;0
2014;2;1234124;8.404545454545454;23;22;0;0;1;0;0;0;0;0
2014;2;1234125;8.629411764705882;18;17;0;0;1;0;0;0;0;0
2014;2;1234126;9.490000000000002;21;20;0;0;1;0;0;0;0;0
2014;2;1234127;8.404545454545453;23;22;0;0;1;0;0;0;0;0
2014;2;1234128;8.345454545454546;23;22;0;0;1;0;0;0;0;0
2014;2;1234129;10.0;23;22;0;0;1;0;0;0;0;0
2014;2;1234130;8.404545454545454;23;22;0;0;1;0;0;0;0;0
2014;2;1234131;8.8875;17;16;0;1;0;0;0;0;0;0
2014;2;1234132;8.281250000000002;17;16;0;1;0;0;0;0;0;0
2014;2;1234133;8.231250000000001;17;15;0;1;0;1;0;0;0;0
2014;2;1234134;8.85;17;16;0;0;0;0;1;0;0;0
2014;2;1234136;8.42;15;15;0;0;0;0;0;0;0;0
2014;2;1234137;8.590909090909092;13;11;0;2;0;0;0;0;0;0
2014;2;1234139;7.446666666666667;15;9;0;0;0;6;0;0;0;0
2014;2;1234141;8.24;5;5;0;0;0;0;0;0;0;0
2014;2;1234142;6.547619047619049;26;7;1;3;0;14;1;0;0;0
2014;2;1234143;8.572222222222223;19;18;0;0;0;0;1;0;0;0
2014;2;1234144;8.817391304347824;23;23;0;0;0;0;0;0;0;0
2014;2;1234145;7.820000000000002;15;13;0;0;0;2;0;0;0;0
2014;2;1234146;8.390909090909092;11;11;0;0;0;0;0;0;0;0
2014;2;1234147;8.525;16;16;0;0;0;0;0;0;0;0
2014;2;1234148;8.886666666666665;16;15;0;0;1;0;0;0;0;0
2014;2;1234149;9.5;4;4;0;0;0;0;0;0;0;0
2014;2;1234150;7.577777777777778;23;13;0;0;1;5;4;0;0;0
2014;2;1234151;7.375;25;9;2;5;0;3;6;0;0;0
2014;2;1234152;6.6;25;5;2;3;0;8;6;0;1;0
2014;2;1234153;7.94;7;5;0;1;1;0;0;0;0;0
2014;2;1234154;9.7;2;1;1;0;0;0;0;0;0;0
2014;2;1234155;8.91818181818182;30;22;1;2;5;0;0;0;0;0
2014;2;1234156;8.083333333333334;19;11;3;2;2;1;0;0;0;0
2014;2;1234157;7.705714285714282;43;27;5;2;0;8;1;0;0;0
2014;2;1234158;7.790909090909091;21;10;1;0;3;1;6;0;0;0
2014;2;1234159;5.966666666666668;22;2;0;1;0;19;0;0;0;0
2014;2;1234160;6.199999999999999;22;5;0;0;0;17;0;0;0;0
2014;2;1234161;9.0;2;1;1;0;0;0;0;0;0;0
2014;2;1234162;8.640000000000002;36;35;0;0;1;0;0;0;0;0
2014;2;1234163;0.0;2;0;1;0;1;0;0;0;0;0
2014;2;1234164;8.054545454545455;12;11;0;0;0;0;1;0;0;0
2014;2;1234166;6.1400000000000015;23;3;0;1;1;17;1;0;0;0
2014;2;1234167;7.237500000000001;17;11;0;0;1;5;0;0;0;0
2014;2;1234168;8.000000000000002;10;6;0;1;2;1;0;0;0;0
2014;2;1234169;8.677777777777775;18;18;0;0;0;0;0;0;0;0
2014;2;1234170;8.941176470588236;17;17;0;0;0;0;0;0;0;0
2014;2;1234171;9.011111111111113;18;18;0;0;0;0;0;0;0;0
2014;2;1234172;8.146666666666665;15;15;0;0;0;0;0;0;0;0
2014;2;1234173;8.766666666666667;15;15;0;0;0;0;0;0;0;0
2014;2;1234174;9.313333333333333;15;15;0;0;0;0;0;0;0;0
2014;2;1234175;8.666666666666666;3;3;0;0;0;0;0;0;0;0
2014;2;1234176;8.575;4;4;0;0;0;0;0;0;0;0
2014;2;1234177;8.366666666666667;3;3;0;0;0;0;0;0;0;0
2014;2;1234178;8.1;4;3;0;0;0;1;0;0;0;0
2014;2;1234179;8.825;4;4;0;0;0;0;0;0;0;0
2014;2;1234180;8.799999999999999;4;4;0;0;0;0;0;0;0;0
2014;2;1234181;8.633333333333333;3;3;0;0;0;0;0;0;0;0
2014;2;1234182;8.933333333333334;3;3;0;0;0;0;0;0;0;0
2014;2;1234183;8.866666666666667;3;3;0;0;0;0;0;0;0;0
2014;2;1234184;8.766666666666667;4;3;1;0;0;0;0;0;0;0
2014;2;1234185;8.666666666666666;3;3;0;0;0;0;0;0;0;0
2014;2;1234186;9.233333333333334;3;3;0;0;0;0;0;0;0;0
2014;2;1234187;8.775;4;4;0;0;0;0;0;0;0;0
2014;2;1234188;9.4;4;4;0;0;0;0;0;0;0;0
2014;2;1234190;7.666666666666667;3;2;0;0;0;1;0;0;0;0
2014;2;1234191;6.195652173913044;29;3;0;0;5;20;1;0;0;0
2014;2;1234192;5.914285714285714;10;2;1;0;1;5;1;0;0;0
2014;2;1234193;5.885714285714285;8;1;0;1;0;6;0;0;0;0
2014;2;1234194;6.737500000000001;20;6;1;0;0;10;3;0;0;0
2014;2;1234195;8.3;5;1;0;0;3;0;1;0;0;0
2014;2;1234196;6.196153846153846;41;6;2;7;4;20;2;0;0;0
2014;2;1234197;7.186666666666667;18;9;1;0;1;6;1;0;0;0
